frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
0, 66.0455, 32.0852, 22.234, 65.5123, 33.628, 32.7585, 9.83098, 59.1874, 101.493, 7.18965, 50.8881, 104.589
1, 66.1698, 31.3689, 34.2959, 67.0539, 32.5826, 35.202, 8.13672, 57.9132, 94.8091, 8.5744, 52.569, 106.907
2, 57.192, 22.9742, 72.5164, 57.9563, 26.5773, 43.8345, 16.1243, 67.3371, 112.431, 17.4694, 61.616, 116
3, 55.3309, 24.8173, 62.0896, 59.4013, 33.1008, 42.3187, 16.6392, 66.9043, 113.526, 16.8014, 60.8796, 117.159
4, 52.7759, 19.2803, 99.3399, 58.4666, 35.0772, 42.8248, 18.3155, 67.3011, 115.151, 18.6796, 62.7019, 119.685
5, 50.8656, 33.2084, 80.5786, 56.5523, 37.4833, 42.2247, 21.109, 72.2989, 120.558, 21.128, 65.5069, 123.108
6, 55.2744, 19.9421, 61.8091, 60.3794, 42.2021, 38.1334, 18.2045, 69.1594, 113.113, 17.8209, 62.4699, 119.297
7, 57.1061, 20.5675, 62.2936, 61.1153, 43.1139, 39.6002, 17.6975, 68.7954, 116.329, 18.1113, 62.7006, 121.364
8, 56.6375, 20.9628, 67.1947, 60.8491, 44.6366, 41.6645, 17.8, 68.889, 115.735, 18.7124, 64.2194, 121.249
9, 56.5725, 20.0545, 64.4115, 61.075, 44.4524, 43.8292, 18.2214, 69.2397, 113.873, 18.263, 68.1655, 108.693
10, 56.8092, 20.4495, 71.5771, 61.2265, 44.7845, 47.0564, 17.6659, 67.6974, 113.735, 18.485, 69.8109, 108.661
11, 57.2415, 21.0259, 67.1174, 61.2855, 44.9434, 46.5496, 18.4218, 67.9894, 113.696, 17.0445, 68.6791, 109.551
12, 58.2394, 24.7786, 66.4043, 61.6265, 44.5236, 46.3242, 18.2352, 67.6079, 112.574, 16.7639, 68.6049, 109.383
13, 65.5312, 34.1747, 34, 70.5518, 51.5934, 41.1755, 10.2511, 59.5985, 106.099, 10.1567, 61.0691, 102.889
14, 64.3846, 38.7797, 36.7125, 69.9838, 51.9517, 42.6997, 10.2566, 56.9077, 107.144, 11.5438, 61.4836, 104.383
15, 64.6551, 37.286, 39.2266, 69.671, 52.576, 43.9123, 10.096, 55.8899, 106.684, 11.6709, 63.5066, 102.954
16, 65.6804, 36.5292, 40.832, 71.1804, 53.7866, 43.2431, 8.69693, 52.8606, 103.8, 12.1706, 67.4634, 115.136
17, 65.0895, 35.7399, 43.7751, 71.7922, 53.7807, 43.8419, 8.23517, 52.1176, 103.896, 12.3263, 67.755, 117.719
18, 65.1035, 35.7706, 44.5837, 72.0199, 54.6552, 44.6205, 7.34431, 52.4587, 104.714, 13.3707, 66.9073, 119.543
19, 63.9798, 34.7728, 43.9497, 71.704, 53.9977, 45.464, 7.76371, 47.9838, 100.876, 14.6516, 65.7121, 120.914
20, 65.922, 36.7193, 47.116, 72.448, 53.5123, 43.4835, 7.48499, 60.3817, 100.763, 12.9972, 65.474, 122.275
21, 65.0658, 35.776, 47.2426, 72.3692, 52.4021, 43.4319, 6.88348, 60.4711, 100.962, 13.4227, 63.8673, 122.031
22, 64.936, 35.909, 45.7209, 71.8544, 51.6, 42.1183, 8.50985, 61.9475, 103.247, 13.5319, 60.3083, 115.801
23, 64.9389, 35.0995, 46.6228, 72.0724, 51.2613, 42.1581, 8.49808, 62.2123, 104.032, 13.172, 57.1668, 114.493
24, 64.6958, 34.7493, 45.8789, 71.2728, 49.4615, 41.9159, 9.81459, 62.5518, 104.194, 12.0819, 57.4517, 104.141
25, 65.0832, 35.2412, 44.0771, 71.0144, 48.5424, 40.8383, 10.0116, 62.3689, 103.982, 12.0057, 54.8151, 111.036
26, 66.0611, 35.4466, 40.8836, 71.6188, 46.0132, 39.6883, 9.82397, 61.0809, 114.648, 11.2661, 54.3317, 111.375
27, 66.4965, 34.481, 38.4537, 71.4005, 44.8859, 41.1568, 10.2047, 60.1793, 112.864, 10.145, 54.1868, 112.185
28, 67.8476, 34.0377, 35.1908, 72.4351, 43.4348, 39.804, 9.57745, 58.7014, 112.691, 9.96002, 65.6297, 114.523
29, 67.7014, 33.7409, 31.6011, 71.6598, 41.4424, 40.0527, 10.8084, 58.3375, 112.467, 7.8187, 61.2774, 117.107
30, 69.0323, 34.6601, 30.3009, 71.1143, 38.954, 40.642, 11.7099, 59.0088, 114.486, 6.90411, 55.0076, 112.016
31, 70.3715, 35.2253, 27.3164, 71.2848, 38.5523, 39.9102, 10.2166, 58.6518, 113.684, 5.7515, 58.3846, 115.504
32, 71.4433, 35.3122, 25.2029, 72.0764, 37.354, 37.1194, 9.69481, 58.4373, 111.118, 5.92808, 64.7716, 121.095
33, 70.5162, 34.2203, 26.8683, 72.375, 36.183, 34.9501, 8.51859, 58.973, 97.3733, 7.35348, 67.2355, 123.152
34, 71.3269, 34.049, 24.7282, 71.5495, 34.2645, 35.372, 8.4336, 59.717, 98.6377, 6.76046, 68.2054, 123.764
35, 72.2873, 35.0998, 26, 71.551, 34.5812, 32.6852, 8.66314, 61.6926, 98.7273, 7.38194, 68.8548, 123.83
36, 71.7949, 34.3821, 21.955, 71.9081, 33.7513, 33.2427, 6.7595, 58.0278, 99.2627, 10.6061, 70.5905, 125.126
37, 71.9513, 33.9209, 20.5074, 72.8649, 34.1738, 32.3605, 6.68986, 58.4874, 103.99, 10.2871, 71.4235, 125.617
38, 73.6344, 30.8664, 31.5269, 75.3948, 36.5916, 29.6716, 4.58754, 58.9716, 97.9032, 11.9327, 71.0232, 124.804
39, 74.9023, 31.4763, 30.9081, 76.6821, 37.5692, 27.8328, 4.48141, 63.5279, 116.308, 11.8362, 71.9198, 125.657
40, 74.206, 30.9043, 28.9924, 76.3971, 37.2301, 28.1824, 5.75314, 65.7343, 111.841, 13.7032, 73.5185, 126.828
41, 74.4934, 31.2678, 30.0983, 76.8495, 38.8273, 29.0636, 4.77203, 65.3154, 115.829, 13.5658, 73.7759, 126.96
42, 74.2431, 30.6833, 29.9709, 76.5422, 39.6179, 29.602, 5.0446, 65.552, 120.447, 15.2281, 72.9028, 126.544
43, 73.7837, 30.1272, 29.9773, 76.212, 37.6824, 29.2474, 4.09779, 66.4169, 121.869, 13.8319, 73.7742, 127.447
44, 73.8429, 30.3207, 30.1539, 76.3328, 38.317, 29.2541, 6.21582, 67.6264, 121.648, 14.1846, 74.0893, 127.693
45, 72.8961, 29.7294, 31.3315, 73.9656, 36.7464, 29.8712, 8.26923, 54.8494, 117.319, 14.7222, 75.0354, 128.472
46, 74.433, 30.4161, 29.7785, 75.4611, 34.9873, 28.9133, 7.95227, 68.1216, 123.896, 14.6597, 72.6395, 126.415
47, 74.7641, 31.2018, 30.3211, 74.9164, 34.8853, 28.9259, 8.65598, 67.1438, 122.77, 14.2315, 71.9233, 126.485
48, 75.0283, 31.7158, 30.4466, 75.2573, 34.8308, 28.9394, 9.31118, 67.4119, 121.724, 14.9798, 71.9536, 127.089
49, 75.6635, 33.0627, 28.9779, 74.5564, 34.6267, 28.2033, 10.6124, 67.9756, 121.622, 15.9615, 71.6742, 127.465
50, 75.1145, 33.127, 25.0204, 74.4565, 33.174, 27.5772, 8.44928, 69.0065, 122.229, 11.6977, 72.0867, 128.414
51, 74.4867, 33.4146, 23.6672, 73.7117, 33.0911, 30.2142, 8.57883, 70.4856, 123.492, 11.9375, 64.5511, 121.702
52, 75.4163, 33.5019, 23.6257, 74.9928, 34.0552, 31.3261, 8.19772, 71.1876, 124.846, 8.35418, 69.7816, 124.834
53, 75.5298, 33.9798, 25.6203, 75.258, 34.927, 30.4205, 9.11878, 72.2447, 125.175, 7.79788, 69.7861, 124.432
54, 75.64, 34.1299, 25.7803, 74.9007, 35.0289, 30.5343, 7.17001, 72.9672, 125.535, 8.04449, 70.5303, 123.977
55, 75.5955, 33.9237, 24.2358, 75.1252, 36.14, 33.3743, 7.46239, 69.8824, 125.645, 6.47032, 71.4968, 122.014
56, 75.8853, 34.4953, 24.2535, 75.5861, 37.3154, 33.1094, 8.77421, 68.9441, 125.455, 5.99683, 73.0438, 123.375
57, 76.0677, 34.4981, 28.6348, 76.163, 37.9684, 33.2372, 8.22706, 68.2276, 125.616, 5.74159, 73.5423, 124.718
58, 75.9355, 33.8957, 28.4991, 76.0381, 39.0138, 33.9842, 8.21176, 67.3228, 125.163, 5.80455, 74.4316, 127.275
59, 76.5414, 34.1484, 30.9017, 76.4555, 39.6155, 33.3227, 9.95113, 71.8656, 122.149, 5.69013, 73.8957, 129.042
60, 76.9599, 34.2913, 31.8558, 77.0171, 40.0114, 32.8735, 9.28466, 75.3703, 127.958, 5.45187, 72.2605, 130.316
61, 76.5822, 33.5094, 32.9033, 76.2361, 38.4841, 33.1966, 10.3732, 71.3297, 129.222, 6.6726, 72.3656, 130.834
62, 75.7658, 32.3295, 32.7149, 75.4523, 38.3146, 32.6794, 8.99486, 72.444, 127.187, 8.82835, 67.9593, 131.658
63, 75.0946, 31.4359, 33.6179, 74.6398, 36.9923, 32.6902, 8.93233, 72.3285, 126.863, 10.6001, 66.6256, 132.086
64, 75.4009, 31.5113, 32.7307, 74.9947, 35.5565, 35.1998, 8.44941, 75.3606, 127.431, 10.0475, 65.2841, 130.224
65, 75.956, 31.9766, 31.1247, 75.08, 34.6463, 34.1362, 10.1346, 73.7741, 126.821, 11.3566, 68.0176, 132.715
66, 76.3602, 31.9945, 29.9725, 75.3914, 31.8682, 31.6851, 15.5984, 67.2978, 117.688, 16.0087, 68.4231, 130.684
67, 76.2795, 31.9325, 29.0785, 74.8722, 31.2964, 33.0714, 15.3413, 67.4343, 118.75, 16.4634, 61.5832, 126.415
68, 76.133, 31.3754, 27.4168, 74.8313, 28.5236, 32.9235, 15.3861, 66.6878, 116.759, 18.1152, 60.8566, 123.576
69, 77.3076, 32.2818, 24.2326, 75.6768, 28.1632, 32.4953, 13.9272, 66.3486, 115.977, 13.8719, 63.5408, 125.397
70, 76.6111, 31.0841, 20.4935, 74.8159, 26.3559, 34.5136, 8.00751, 65.7653, 115.211, 7.9446, 70.0264, 129.136
71, 77.4801, 32.1849, 25.7187, 75.2579, 24.9949, 35.3186, 8.46955, 66.7351, 115.88, 13.3337, 70.8846, 129.262
72, 78.1718, 32.7777, 25.2409, 75.5314, 23.1094, 36.1351, 10.1904, 70.1992, 116.641, 14.6414, 70.2967, 129.552
73, 78.5139, 32.9654, 24.9718, 76.0068, 22.9571, 37.1888, 11.2747, 75.6959, 115.649, 14.3024, 70.3699, 129.711
74, 78.8308, 33.4645, 25.3358, 76.0862, 23.9895, 39.0141, 16.2146, 76.3425, 110.764, 19.3551, 72.5417, 130.504
75, 79.1998, 33.4405, 24.1199, 76.5932, 23.9555, 40.5388, 12.9297, 71.9891, 116.78, 16.035, 72.105, 131.528
76, 78.9969, 32.8716, 23.3246, 76.601, 24.4431, 42.1622, 12.8791, 71.6544, 119.143, 14.9285, 72.8404, 132.418
77, 77.9062, 31.1197, 22.4076, 76.048, 24.0217, 45.2658, 15.0651, 62.4027, 114.136, 17.9361, 74.4635, 134.9
78, 77.389, 30.548, 22.8136, 75.1228, 24.4631, 48.8689, 17.2447, 64.5591, 99.7826, 19.4302, 75.5704, 136.47
79, 76.7436, 29.579, 22.5793, 74.4114, 25.6974, 47.9627, 18.0583, 68.6222, 102.276, 22.2959, 77.5725, 138.198
80, 77.6585, 30.4883, 21.8469, 75.6616, 27.4582, 50.3063, 14.7357, 67.8365, 123.498, 18.4682, 76.5893, 136.999
81, 77.5097, 29.9863, 21.4197, 75.7672, 27.5807, 48.2098, 8.0519, 68.0412, 122.802, 12.5363, 77.6984, 138.654
82, 73.643, 54.602, 25.0444, 71.519, 25.314, 56.3494, 7.92059, 71.6302, 119.125, 12.4097, 82.308, 140.239
83, 72.8267, 55.251, 27.4181, 70.7515, 23.6452, 55.9057, 8.09312, 72.3264, 120.245, 12.5365, 76.3557, 138.485
84, 73.2448, 54.6365, 26.1691, 70.7849, 24.8168, 56.9396, 7.84639, 71.9805, 119.208, 12.3103, 79.7092, 140.919
85, 73.6524, 55.0501, 26.5304, 71.1068, 24.735, 55.9563, 8.69412, 69.4564, 127.874, 12.6146, 76.6379, 139.213
86, 74.588, 55.1063, 24.5029, 72.3223, 24.6247, 54.4915, 14.2392, 67.6944, 125.504, 12.1711, 75.0326, 138.088
87, 75.4367, 55.4418, 23.6041, 73.1749, 24.6746, 54.5829, 13.6157, 75.6104, 122.554, 12.4794, 75.228, 138.138
88, 76.162, 55.8795, 23.4259, 73.7491, 23.138, 51.7377, 14.415, 76.858, 123.488, 10.762, 72.2741, 135.164
89, 76.6862, 56.4369, 23.7441, 74.6145, 23.7872, 48.3886, 14.6999, 78.0635, 124.349, 9.87307, 73.5013, 134.675
90, 76.4887, 55.9505, 23.3684, 74.3979, 24.2688, 43.7443, 15.4267, 78.5826, 125.74, 10.5246, 70.9759, 131.284
91, 77.2482, 55.8476, 22.0579, 76.0191, 25.3546, 41.4723, 14.3517, 85.9708, 125.312, 9.86309, 73.1733, 129.613
92, 77.0012, 55.842, 22.7139, 76.0232, 25.1125, 39.3523, 14.1533, 86.3307, 125.607, 10.0636, 72.5758, 126.875
93, 75.5451, 54.8049, 23.7441, 74.4262, 22.6015, 38.1704, 15.388, 68.3899, 127.762, 10.9031, 74.2889, 121.544
94, 75.809, 55.0508, 23.9387, 74.5443, 21.7731, 38.3811, 10.5098, 70.3926, 128.776, 9.76274, 77.8122, 126.544
95, 75.4883, 55.0508, 24.8438, 73.9177, 20.1384, 40.1399, 10.7693, 71.3659, 129.619, 10.5201, 72.2156, 123.808
96, 76.1392, 55.5491, 24.8818, 74.5092, 20.8716, 40.8483, 11.1131, 72.4289, 131.155, 11.5259, 75.2468, 126.204
97, 77.1722, 56.2322, 24.7145, 75.4545, 21.8581, 40.5959, 11.7303, 75.0009, 137.657, 14.7463, 74.8782, 128.287
98, 77.3306, 56.3664, 25.082, 75.3655, 21.7674, 40.503, 12.5094, 74.8413, 139.911, 15.4029, 78.6336, 126.803
99, 76.3146, 55.6697, 26.1186, 74.493, 20.9618, 40.1296, 12.3902, 71.6827, 129.827, 16.438, 76.673, 130.51
100, 74.8823, 56.2994, 30.3899, 72.4387, 19.2744, 39.0798, 17.3989, 69.9494, 131.366, 21.1102, 73.4794, 135.512
101, 74.7766, 55.7915, 30.1353, 72.0469, 18.8152, 39.1304, 16.7438, 69.6457, 130.146, 21.0891, 71.189, 136.068
102, 74.3693, 55.9186, 31.598, 71.1267, 18.2506, 40.2938, 17.4312, 69.5325, 129.007, 21.9314, 72.0108, 135.208
103, 74.8099, 55.5103, 30.6391, 71.3855, 18.6023, 42.6463, 18.398, 68.564, 127.788, 22.3418, 70.4968, 133.504
104, 74.8467, 55.4055, 30.9298, 71.274, 18.0876, 41.5031, 17.8071, 67.0274, 127.024, 21.7021, 76.8266, 131.206
105, 74.6787, 55.2517, 31.5256, 70.9653, 18.1651, 43.2396, 18.5876, 65.215, 125.32, 21.4223, 76.0403, 130.881
106, 73.1736, 53.8255, 32.4897, 69.8478, 16.966, 43.5116, 20.8238, 63.914, 124.08, 23.6734, 71.0874, 130.792
107, 73.4598, 54.2518, 33.2491, 69.7925, 18.7084, 42.0386, 18.5079, 63.6309, 124.138, 21.5269, 73.4266, 134.001
108, 73.4553, 53.2838, 28.9348, 70.548, 22.0652, 34.0203, 15.8517, 65.0542, 131.417, 21.4368, 72.8717, 132.385
109, 79.1934, 40.276, 35.3794, 77.2403, 24.9006, 44.221, 17.5332, 66.8197, 127.823, 21.6722, 65.0847, 121.136
110, 73.4375, 61.1285, 3.00186, 72.9698, 18.0184, 48.4324, 23.0999, 60.5959, 119.953, 28.2202, 70.1894, 124.763
111, 71.7209, 62.3898, 4.65269, 71.0998, 17.6426, 36.2998, 23.527, 62.4278, 121.747, 29.0593, 69.3151, 121.466
112, 69.4219, 62.2045, 3.58837, 68.5599, 16.1355, 34.751, 22.6847, 59.8807, 117.072, 28.7244, 67.5122, 117.678
113, 69.5179, 61.8716, 7.30259, 68.8749, 16.9581, 39.6886, 21.5527, 59.7645, 121.049, 28.2008, 61.5637, 107.105
114, 65.6898, 58.6205, 10.6229, 64.0625, 20.4356, 33.9211, 20.6876, 58.8838, 116.547, 28.9828, 59.8911, 109.218
115, 65.5602, 58.2491, 9.3466, 63.9435, 16.6728, 30.8368, 19.6728, 60.595, 109.933, 29.0476, 60.406, 109.949
116, 48.151, 42.9507, 16.9056, 45.0931, 3.08311, 46.1205, 34.9285, 28.5976, 80.4895, 42.9001, 70.8626, 122.933
117, 25.2957, 53.1272, 16.2465, 15.286, 31.0568, 14.6384, 43.7253, 27.7414, 1.69208, 45.2443, 87.0777, 22.01
118, 24.0227, 51.7126, 14.2552, 13.8831, 39.5598, 14.6384, 39.2367, 33.4968, 19.9206, 37.7434, 88.605, 23.0844
119, 30.1598, 59.6324, 15.3987, 21.1182, 43.6452, 13.2142, 45.1094, 31.0781, 24.8742, 43.3588, 68.3347, 88.1349
